districtid,timeid,statemean,statestdev
149,8,0.30,1.17
149,9,0.22,0.97
149,10,2.70,3.41
149,11,2.85,4.73
149,12,2.85,3.93
149,13,3.11,3.47
149,14,5.63,10.98
149,15,4.11,7.63
149,16,4.22,5.91
149,17,5.52,8.35
149,18,9.48,14.52
149,19,8.48,10.58
149,20,5.22,5.15
149,21,8.37,11.54
149,22,16.26,40.75
149,23,14.74,18.71
149,24,28.41,44.72
150,1,0.00,0.00
150,2,0.00,0.00
150,3,0.04,0.19
150,4,0.04,0.19
150,5,0.04,0.19
150,6,0.04,0.19
150,7,0.04,0.19
150,8,0.30,1.17
150,9,0.26,0.98
150,10,2.74,3.41
150,11,3.04,4.75
150,12,2.96,3.92
150,13,2.96,3.51
150,14,5.41,10.99
150,15,4.07,7.65
150,16,4.26,5.88
150,17,4.78,7.50
150,18,9.74,14.44
150,19,8.52,10.57
150,20,5.26,5.13
150,21,8.37,11.54
150,22,16.07,40.80
150,23,14.56,18.82
150,24,28.89,44.49
151,1,0.07,0.25
151,2,0.12,0.33
151,3,0.34,0.48
151,4,0.46,0.50
151,5,0.47,0.58
151,6,0.53,0.60
151,7,2.57,5.12
151,8,2.88,5.74
151,9,3.36,4.49
151,10,5.95,8.19
151,11,4.72,6.59
151,12,5.82,5.98
151,13,8.07,10.07
151,14,7.99,10.75
151,15,9.00,16.90
151,16,10.64,16.81
151,17,19.54,32.12
151,18,27.14,35.04
151,19,40.01,58.15
151,20,48.47,57.92
151,21,62.46,80.54
151,22,64.08,91.72
151,23,69.99,100.98
151,24,75.81,98.00
152,1,0.00,0.00
152,2,0.00,0.00
152,3,0.04,0.19
152,4,0.04,0.19
152,5,0.04,0.19
152,6,0.04,0.19
152,7,0.04,0.19
152,8,0.30,1.17
152,9,0.26,0.98
152,10,2.81,3.40
152,11,2.85,4.73
152,12,3.00,3.89
152,13,3.00,3.52
152,14,5.48,11.00
152,15,3.74,7.58
152,16,4.04,5.93
152,17,5.59,8.33
152,18,9.78,14.42
152,19,8.59,10.53
152,20,5.15,5.19
152,21,8.37,11.54
152,22,16.30,40.73
152,23,14.70,18.73
152,24,28.67,44.62
153,1,0.00,0.00
153,2,0.00,0.00
153,3,0.04,0.19
153,4,0.04,0.19
153,5,0.04,0.19
153,6,0.04,0.19
153,7,0.04,0.19
153,8,0.30,1.17
153,9,0.26,0.98
153,10,2.81,3.40
153,11,2.67,4.49
153,12,2.81,3.91
153,13,3.07,3.50
153,14,5.56,11.00
153,15,4.07,7.65
153,16,3.93,5.86
153,17,5.63,8.31
153,18,9.70,14.46
153,19,8.41,10.60
153,20,5.26,5.13
153,21,8.26,11.59
153,22,16.22,40.76
153,23,14.70,18.73
153,24,28.30,44.75
154,1,0.18,0.39
154,2,0.21,0.41
154,3,0.26,0.45
154,4,0.44,0.50
154,5,0.56,0.50
154,6,0.76,0.43
154,7,9.76,42.66
154,8,12.24,47.93
154,9,24.26,121.16
154,10,12.47,47.34
154,11,12.97,48.98
154,12,15.26,51.05
154,13,15.47,59.20
154,14,16.12,54.45
154,15,17.85,46.53
154,16,20.94,51.22
154,17,24.91,54.04
154,18,27.71,55.43
154,19,31.21,54.69
154,20,32.88,50.62
154,21,32.24,48.09
154,22,32.00,49.37
154,23,17.00,16.44
154,24,37.18,56.70
155,1,0.07,0.25
155,2,0.12,0.33
155,3,0.32,0.47
155,4,0.45,0.50
155,5,0.47,0.58
155,6,0.53,0.60
155,7,2.53,5.13
155,8,2.89,5.74
155,9,3.43,4.49
155,10,5.96,8.18
155,11,4.74,6.58
155,12,5.84,5.97
155,13,8.11,10.05
155,14,7.99,10.75
155,15,9.03,16.89
155,16,10.64,16.81
155,17,19.51,32.13
155,18,26.77,35.14
155,19,39.89,58.20
155,20,48.59,57.83
155,21,62.86,80.34
155,22,64.23,91.66
155,23,70.24,100.87
155,24,75.69,98.06
156,1,0.11,0.32
156,2,0.16,0.37
156,3,0.32,0.48
156,4,0.63,0.50
156,5,0.58,0.51
156,6,0.53,0.51
156,7,2.16,3.59
156,8,1.79,3.36
156,9,6.32,11.04
156,10,5.95,8.55
156,11,10.00,10.11
156,12,7.89,14.03
156,13,7.74,9.88
156,14,8.05,7.71
156,15,11.11,15.41
156,16,12.74,15.98
156,17,14.74,17.61
156,18,38.32,57.33
156,19,25.95,35.08
156,20,31.11,68.00
156,21,24.89,40.39
156,22,23.74,28.08
156,23,30.05,46.66
156,24,26.53,33.83
157,1,0.00,0.00
157,2,0.14,0.35
157,3,0.22,0.42
157,4,0.08,0.28
157,5,0.16,0.37
157,6,0.43,0.50
157,7,0.70,0.46
157,8,0.81,0.40
157,9,1.00,0.00
157,10,1.05,0.91
157,11,1.00,0.00
157,12,1.00,0.00
157,13,1.00,0.00
157,14,0.97,0.16
157,15,1.00,0.00
157,16,10.78,12.20
157,17,19.57,25.52
157,18,45.30,56.99
157,19,75.51,97.02
157,20,93.41,100.79
157,21,106.30,85.93
157,22,94.62,82.56
157,23,59.81,46.33
157,24,55.46,52.89
158,1,0.05,0.21
158,2,0.14,0.35
158,3,0.23,0.43
158,4,0.00,0.00
158,5,0.00,0.00
158,6,0.00,0.00
158,7,0.00,0.00
158,8,5.50,13.97
158,9,6.18,13.97
158,10,5.95,10.08
158,11,14.36,19.56
158,12,15.41,22.93
158,13,20.55,36.84
158,14,20.68,30.70
158,15,25.05,42.14
158,16,33.73,61.67
158,17,61.59,108.34
158,18,99.45,169.23
158,19,107.23,180.08
158,20,117.00,186.58
158,21,132.73,185.27
158,22,137.91,179.81
158,23,142.50,140.90
158,24,134.23,127.97
159,1,0.09,0.30
159,2,0.31,0.47
159,3,0.47,0.51
159,4,0.56,0.50
159,5,0.47,0.51
159,6,0.62,0.49
159,7,2.03,5.82
159,8,2.56,5.54
159,9,2.44,2.47
159,10,4.03,5.10
159,11,7.56,10.25
159,12,8.31,14.64
159,13,8.47,14.77
159,14,9.28,12.55
159,15,5.94,9.93
159,16,10.75,12.85
159,17,12.91,23.26
159,18,19.19,28.04
159,19,32.75,70.16
159,20,30.75,36.50
159,21,33.97,45.50
159,22,24.00,26.14
159,23,29.03,27.35
159,24,26.69,36.42
160,1,0.07,0.25
160,2,0.12,0.33
160,3,0.34,0.48
160,4,0.45,0.50
160,5,0.47,0.58
160,6,0.54,0.60
160,7,2.57,5.12
160,8,2.88,5.74
160,9,3.35,4.48
160,10,5.24,5.93
160,11,4.68,6.60
160,12,5.84,5.97
160,13,7.86,10.00
160,14,7.95,10.77
160,15,8.89,16.92
160,16,10.46,16.82
160,17,19.35,32.19
160,18,26.95,35.13
160,19,39.38,58.20
160,20,47.64,58.02
160,21,62.74,80.41
160,22,63.53,91.79
160,23,68.66,100.75
160,24,74.82,98.16
161,1,0.11,0.32
161,2,0.21,0.42
161,3,0.32,0.48
161,4,0.63,0.50
161,5,0.58,0.51
161,6,0.53,0.51
161,7,2.05,3.60
161,8,1.84,3.35
161,9,6.26,11.06
161,10,5.79,8.62
161,11,7.95,7.23
161,12,8.16,14.10
161,13,7.47,9.94
161,14,7.05,7.15
161,15,8.58,11.86
161,16,10.00,11.91
161,17,13.21,16.81
161,18,35.26,57.49
161,19,26.58,35.04
161,20,31.05,68.01
161,21,24.37,40.52
161,22,26.11,30.93
161,23,31.42,46.73
161,24,28.16,34.14
162,1,0.09,0.30
162,2,0.31,0.47
162,3,0.50,0.51
162,4,0.59,0.50
162,5,0.50,0.51
162,6,0.66,0.48
162,7,2.06,5.81
162,8,2.56,5.54
162,9,2.44,2.47
162,10,4.03,5.10
162,11,7.38,10.33
162,12,8.28,14.66
162,13,8.47,14.77
162,14,9.34,12.50
162,15,5.94,9.93
162,16,10.84,12.80
162,17,12.91,23.26
162,18,19.22,28.02
162,19,32.75,70.16
162,20,30.72,36.53
162,21,34.22,45.33
162,22,23.97,26.17
162,23,29.47,27.18
162,24,27.19,36.25
163,1,0.07,0.25
163,2,0.12,0.33
163,3,0.32,0.47
163,4,0.46,0.50
163,5,0.47,0.58
163,6,0.54,0.60
163,7,2.54,5.13
163,8,2.88,5.74
163,9,3.43,4.49
163,10,5.85,8.19
163,11,4.74,6.58
163,12,5.86,5.95
163,13,8.03,10.08
163,14,7.97,10.76
163,15,8.86,16.91
163,16,10.57,16.83
163,17,19.14,32.16
163,18,26.30,34.84
163,19,39.68,58.24
163,20,47.14,57.64
163,21,61.20,80.18
163,22,62.15,90.85
163,23,68.82,100.85
163,24,74.47,98.04
164,1,0.03,0.19
164,2,0.03,0.19
164,3,0.21,0.41
164,4,0.17,0.38
164,5,0.10,0.31
164,6,0.14,0.35
164,7,0.38,0.49
164,8,0.45,0.51
164,9,3.07,6.35
164,10,4.62,6.75
164,11,4.17,3.20
164,12,7.00,12.02
164,13,9.07,16.88
164,14,8.38,12.11
164,15,10.24,12.14
164,16,20.62,41.03
164,17,21.52,40.40
164,18,20.69,38.11
164,19,48.48,105.21
164,20,54.86,74.59
164,21,57.62,70.69
164,22,84.90,89.85
164,23,92.59,92.57
164,24,107.10,157.65
165,1,0.09,0.30
165,2,0.31,0.47
165,3,0.50,0.51
165,4,0.56,0.50
165,5,0.50,0.51
165,6,0.62,0.49
165,7,2.09,5.81
165,8,2.53,5.55
165,9,2.44,2.47
165,10,3.88,5.12
165,11,7.47,10.30
165,12,8.28,14.66
165,13,8.41,14.80
165,14,9.09,12.61
165,15,5.66,9.94
165,16,10.69,12.88
165,17,12.12,23.19
165,18,18.41,28.16
165,19,31.97,70.26
165,20,28.91,36.52
165,21,33.41,45.70
165,22,23.66,26.33
165,23,29.56,27.11
165,24,27.16,36.27
166,1,0.14,0.36
166,2,0.29,0.46
166,3,0.43,0.51
166,4,0.67,0.48
166,5,0.48,0.51
166,6,0.38,0.50
166,7,8.00,13.35
166,8,7.52,9.52
166,9,2.05,2.97
166,10,1.14,1.65
166,11,2.57,2.62
166,12,1.76,1.64
166,13,4.57,6.05
166,14,6.90,10.49
166,15,6.05,6.26
166,16,8.29,15.45
166,17,11.52,19.69
166,18,16.71,21.91
166,19,22.48,31.65
166,20,43.71,46.55
166,21,47.00,48.81
166,22,46.24,47.84
166,23,62.38,80.61
166,24,67.62,62.17
167,1,0.00,0.00
167,2,0.00,0.00
167,3,0.30,0.47
167,4,0.06,0.24
167,5,0.12,0.33
167,6,0.00,0.00
167,7,0.18,0.73
167,8,0.18,0.58
167,9,0.12,0.42
167,10,2.33,5.09
167,11,7.00,7.73
167,12,5.36,8.21
167,13,8.36,20.49
167,14,5.15,6.12
167,15,9.88,35.35
167,16,24.55,135.12
167,17,12.64,71.34
167,18,116.21,146.79
167,19,127.21,160.10
167,20,136.24,115.62
167,21,144.18,114.62
167,22,312.00,291.73
167,23,26.85,73.45
167,24,35.97,92.85
168,1,0.02,0.14
168,2,0.12,0.33
168,3,0.12,0.33
168,4,0.37,0.49
168,5,0.37,0.53
168,6,0.31,0.68
168,7,2.31,5.52
168,8,2.65,8.11
168,9,4.61,12.18
168,10,4.86,12.90
168,11,5.63,13.83
168,12,5.25,9.16
168,13,4.29,11.66
168,14,3.53,6.63
168,15,3.88,7.50
168,16,6.78,13.55
168,17,10.78,21.80
168,18,13.71,25.33
168,19,13.67,28.25
168,20,16.18,31.29
168,21,17.73,31.86
168,22,20.84,32.62
168,23,24.24,38.23
168,24,27.92,45.38
169,1,0.00,0.00
169,2,0.00,0.00
169,3,0.04,0.19
169,4,0.04,0.19
169,5,0.04,0.19
169,6,0.04,0.19
169,7,0.04,0.19
169,8,0.30,1.17
169,9,0.26,0.98
169,10,2.85,3.37
169,11,3.04,4.75
169,12,2.96,3.92
169,13,3.07,3.50
169,14,5.70,10.95
169,15,4.04,7.66
169,16,4.19,5.92
169,17,5.33,8.33
169,18,9.41,14.52
169,19,8.26,10.59
169,20,5.22,5.15
169,21,8.00,11.58
169,22,15.52,40.82
169,23,14.74,18.71
169,24,26.78,44.36
170,1,0.07,0.25
170,2,0.12,0.33
170,3,0.32,0.47
170,4,0.45,0.50
170,5,0.46,0.58
170,6,0.53,0.60
170,7,2.47,5.10
170,8,2.86,5.75
170,9,3.42,4.49
170,10,5.97,8.17
170,11,4.59,6.56
170,12,5.76,5.98
170,13,8.01,10.08
170,14,8.00,10.74
170,15,8.96,16.91
170,16,10.62,16.82
170,17,19.35,32.19
170,18,27.05,35.09
170,19,39.55,58.24
170,20,48.22,58.05
170,21,62.45,80.54
170,22,63.73,91.79
170,23,70.15,100.92
170,24,75.50,98.13
171,1,0.14,0.36
171,2,0.29,0.46
171,3,0.43,0.51
171,4,0.71,0.46
171,5,0.48,0.51
171,6,0.38,0.50
171,7,7.90,13.40
171,8,7.52,9.52
171,9,2.05,2.97
171,10,1.14,1.65
171,11,2.38,2.58
171,12,1.76,1.64
171,13,4.62,6.03
171,14,6.81,10.54
171,15,6.05,6.26
171,16,8.24,15.46
171,17,11.57,19.67
171,18,16.62,21.98
171,19,22.57,31.64
171,20,41.33,46.09
171,21,44.10,49.06
171,22,46.81,47.89
171,23,62.52,80.50
171,24,68.33,61.87
172,1,0.20,0.41
172,2,0.34,0.48
172,3,0.54,0.51
172,4,0.51,0.51
172,5,0.54,0.51
172,6,23.40,102.02
172,7,23.17,92.42
172,8,33.89,124.80
172,9,46.40,158.75
172,10,75.97,274.12
172,11,84.06,265.54
172,12,78.49,232.90
172,13,99.60,274.81
172,14,111.29,287.53
172,15,184.11,471.03
172,16,201.89,472.35
172,17,232.37,553.59
172,18,237.43,549.10
172,19,262.91,591.93
172,20,272.71,509.42
172,21,362.80,558.83
172,22,365.54,579.76
172,23,406.06,600.37
172,24,461.97,712.83
173,1,0.00,0.00
173,2,0.14,0.35
173,3,0.19,0.40
173,4,0.05,0.23
173,5,0.14,0.35
173,6,0.46,0.51
173,7,0.70,0.46
173,8,0.81,0.40
173,9,0.97,0.16
173,10,1.05,0.91
173,11,1.00,0.00
173,12,1.00,0.00
173,13,1.00,0.00
173,14,0.97,0.16
173,15,1.00,0.00
173,16,10.49,12.28
173,17,19.24,25.61
173,18,45.54,56.85
173,19,72.70,97.41
173,20,91.41,100.59
173,21,102.22,84.44
173,22,91.81,82.78
173,23,58.59,46.65
173,24,55.00,52.99
174,1,0.03,0.16
174,2,0.07,0.27
174,3,0.25,0.44
174,4,0.28,0.45
174,5,0.35,0.48
174,6,0.30,0.46
174,7,0.33,0.47
174,8,0.38,0.49
174,9,0.50,0.51
174,10,0.68,0.47
174,11,0.68,0.47
174,12,0.65,0.48
174,13,0.70,0.46
174,14,0.68,0.47
174,15,0.72,0.45
174,16,0.72,0.45
174,17,0.72,0.45
174,18,0.72,0.51
174,19,118.28,319.16
174,20,123.83,291.46
174,21,171.90,421.49
174,22,211.50,555.84
174,23,181.78,467.82
174,24,201.20,468.15
175,1,0.03,0.16
175,2,0.07,0.27
175,3,0.28,0.45
175,4,0.28,0.45
175,5,0.35,0.48
175,6,0.33,0.47
175,7,0.35,0.48
175,8,0.40,0.50
175,9,0.53,0.51
175,10,0.68,0.47
175,11,0.68,0.47
175,12,0.65,0.48
175,13,0.70,0.46
175,14,0.68,0.47
175,15,0.72,0.45
175,16,0.72,0.45
175,17,0.72,0.45
175,18,0.72,0.51
175,19,122.95,321.06
175,20,126.97,291.80
175,21,177.80,421.62
175,22,216.65,556.23
175,23,187.93,467.88
175,24,203.55,468.29
176,1,0.00,0.00
176,2,0.05,0.22
176,3,0.25,0.44
176,4,0.28,0.45
176,5,0.35,0.48
176,6,0.30,0.46
176,7,0.33,0.47
176,8,0.38,0.49
176,9,0.50,0.51
176,10,0.68,0.47
176,11,0.68,0.47
176,12,0.65,0.48
176,13,0.70,0.46
176,14,0.68,0.47
176,15,0.72,0.45
176,16,0.72,0.45
176,17,0.72,0.45
176,18,0.75,0.49
176,19,75.90,83.63
176,20,83.00,83.01
176,21,112.83,123.01
176,22,133.07,163.56
176,23,115.10,118.76
176,24,133.28,121.35
177,1,0.03,0.16
177,2,0.07,0.27
177,3,0.28,0.45
177,4,0.30,0.46
177,5,0.38,0.49
177,6,0.33,0.47
177,7,0.35,0.48
177,8,0.40,0.50
177,9,0.53,0.51
177,10,0.70,0.46
177,11,0.70,0.46
177,12,0.68,0.47
177,13,0.72,0.45
177,14,0.70,0.46
177,15,0.75,0.44
177,16,0.75,0.44
177,17,0.75,0.44
177,18,0.75,0.49
177,19,126.80,320.47
177,20,129.30,291.13
177,21,179.45,421.03
177,22,220.45,555.23
177,23,189.57,467.31
177,24,208.10,467.14
178,1,0.02,0.14
178,2,0.12,0.33
178,3,0.12,0.33
178,4,0.37,0.49
178,5,0.39,0.53
178,6,0.31,0.68
178,7,2.35,5.51
178,8,2.65,8.11
178,9,4.57,12.19
178,10,4.88,12.90
178,11,5.61,13.83
178,12,5.25,9.16
178,13,4.33,11.65
178,14,3.55,6.63
178,15,3.86,7.50
178,16,6.86,13.54
178,17,10.94,21.77
178,18,13.55,25.37
178,19,14.20,28.26
178,20,16.75,31.45
178,21,18.02,31.83
178,22,20.61,32.68
178,23,23.31,38.21
178,24,27.78,45.40
179,1,0.07,0.25
179,2,0.12,0.33
179,3,0.34,0.48
179,4,0.45,0.50
179,5,0.47,0.58
179,6,0.54,0.60
179,7,2.55,5.13
179,8,2.88,5.74
179,9,3.42,4.49
179,10,5.93,8.20
179,11,4.73,6.59
179,12,5.49,5.38
179,13,8.11,10.05
179,14,7.96,10.77
179,15,8.96,16.91
179,16,10.64,16.81
179,17,19.53,32.13
179,18,27.16,35.02
179,19,39.68,58.24
179,20,48.54,57.87
179,21,62.78,80.39
179,22,64.32,91.61
179,23,70.41,100.78
179,24,75.96,97.91
180,1,0.06,0.25
180,2,0.12,0.34
180,3,0.44,0.50
180,4,0.66,0.48
180,5,0.44,0.50
180,6,0.41,0.50
180,7,0.53,2.66
180,8,0.97,5.30
180,9,1.47,7.77
180,10,1.44,7.42
180,11,2.00,7.20
180,12,7.12,26.67
180,13,8.12,31.56
180,14,18.12,80.76
180,15,35.06,156.35
180,16,58.94,276.70
180,17,38.03,130.12
180,18,40.94,116.31
180,19,49.38,114.32
180,20,64.00,107.47
180,21,68.69,85.87
180,22,57.09,72.82
180,23,75.94,82.74
180,24,83.72,79.46
181,1,0.03,0.19
181,2,0.03,0.19
181,3,0.17,0.38
181,4,0.17,0.38
181,5,0.10,0.31
181,6,0.10,0.31
181,7,0.34,0.48
181,8,0.41,0.50
181,9,2.86,6.35
181,10,4.59,6.77
181,11,3.97,3.20
181,12,7.00,12.02
181,13,8.97,16.91
181,14,8.28,12.16
181,15,9.41,11.91
181,16,20.28,41.15
181,17,21.48,40.42
181,18,21.79,38.04
181,19,48.00,105.34
181,20,54.62,74.71
181,21,57.79,70.56
181,22,82.62,90.24
181,23,94.62,92.86
181,24,109.52,157.69
182,1,0.00,0.00
182,2,0.14,0.35
182,3,0.19,0.40
182,4,0.08,0.28
182,5,0.16,0.37
182,6,0.43,0.50
182,7,0.73,0.45
182,8,0.81,0.40
182,9,0.97,0.16
182,10,1.05,0.91
182,11,1.00,0.00
182,12,1.00,0.00
182,13,1.00,0.00
182,14,0.97,0.16
182,15,1.00,0.00
182,16,10.46,12.28
182,17,17.73,23.81
182,18,43.70,56.90
182,19,71.73,96.81
182,20,92.81,100.89
182,21,105.43,86.24
182,22,94.11,82.88
182,23,58.59,46.65
182,24,54.51,52.93
183,1,0.20,0.41
183,2,0.34,0.48
183,3,0.54,0.51
183,4,0.54,0.51
183,5,0.54,0.51
183,6,23.40,102.02
183,7,23.14,92.43
183,8,33.89,124.80
183,9,46.40,158.75
183,10,76.29,274.04
183,11,84.09,265.53
183,12,78.51,232.89
183,13,99.69,274.78
183,14,110.97,287.65
183,15,184.26,470.97
183,16,201.91,472.33
183,17,232.37,553.59
183,18,237.80,548.94
183,19,263.94,591.51
183,20,274.03,508.76
183,21,364.74,557.78
183,22,368.17,578.38
183,23,412.46,597.55
183,24,463.57,711.97
184,1,0.09,0.30
184,2,0.31,0.47
184,3,0.47,0.51
184,4,0.56,0.50
184,5,0.47,0.51
184,6,0.62,0.49
184,7,2.06,5.81
184,8,2.53,5.55
184,9,2.44,2.47
184,10,4.03,5.10
184,11,6.84,9.93
184,12,6.34,10.77
184,13,7.28,13.72
184,14,8.19,11.54
184,15,4.66,7.46
184,16,10.06,12.54
184,17,12.75,23.32
184,18,18.44,28.17
184,19,32.19,70.26
184,20,28.75,36.38
184,21,33.75,45.60
184,22,23.00,26.28
184,23,27.41,25.85
184,24,27.22,36.24
185,1,0.18,0.39
185,2,0.21,0.41
185,3,0.26,0.45
185,4,0.41,0.50
185,5,0.56,0.50
185,6,0.76,0.43
185,7,9.79,42.65
185,8,12.26,47.93
185,9,24.26,121.16
185,10,12.76,47.29
185,11,13.03,48.97
185,12,15.29,51.04
185,13,15.41,59.21
185,14,15.85,54.49
185,15,17.65,46.59
185,16,20.79,51.24
185,17,24.59,54.09
185,18,27.94,55.38
185,19,31.47,54.69
185,20,32.91,50.61
185,21,32.06,48.18
185,22,31.62,49.48
185,23,16.53,16.23
185,24,37.09,56.73
186,1,0.18,0.39
186,2,0.18,0.39
186,3,0.24,0.43
186,4,0.41,0.50
186,5,0.56,0.50
186,6,0.76,0.43
186,7,9.62,42.68
186,8,12.00,47.96
186,9,24.18,121.18
186,10,12.74,47.30
186,11,13.03,48.97
186,12,15.32,51.03
186,13,15.32,59.23
186,14,15.94,54.48
186,15,17.47,46.61
186,16,20.65,51.25
186,17,23.82,53.91
186,18,27.26,55.42
186,19,31.00,54.67
186,20,32.09,50.65
186,21,31.00,48.24
186,22,31.32,49.49
186,23,16.79,16.41
186,24,35.91,56.64
187,1,0.06,0.25
187,2,0.28,0.46
187,3,0.47,0.51
187,4,0.56,0.50
187,5,0.50,0.51
187,6,0.66,0.48
187,7,2.03,5.82
187,8,2.44,5.55
187,9,2.44,2.47
187,10,3.72,4.97
187,11,7.53,10.27
187,12,8.25,14.67
187,13,8.47,14.77
187,14,9.25,12.56
187,15,5.91,9.94
187,16,10.88,12.77
187,17,12.81,23.30
187,18,19.03,28.12
187,19,31.88,70.25
187,20,30.06,36.88
187,21,32.28,45.39
187,22,23.47,26.38
187,23,29.22,27.30
187,24,26.72,36.42
188,1,0.02,0.14
188,2,0.12,0.33
188,3,0.12,0.33
188,4,0.39,0.49
188,5,0.39,0.53
188,6,0.31,0.68
188,7,2.35,5.51
188,8,2.63,8.12
188,9,4.53,12.19
188,10,4.92,12.89
188,11,5.59,13.84
188,12,5.00,9.10
188,13,4.29,11.66
188,14,3.49,6.62
188,15,3.73,7.47
188,16,6.80,13.55
188,17,10.69,21.78
188,18,13.53,25.37
188,19,14.18,28.27
188,20,16.88,31.41
188,21,18.10,31.79
188,22,20.88,32.60
188,23,24.12,38.29
188,24,28.20,45.27
189,1,0.24,0.44
189,2,0.24,0.44
189,3,0.52,0.51
189,4,0.62,0.50
189,5,0.52,0.51
189,6,0.33,0.48
189,7,1.33,2.33
189,8,2.24,3.45
189,9,2.19,2.96
189,10,2.62,3.46
189,11,12.10,34.02
189,12,10.52,13.46
189,13,14.14,30.10
189,14,18.38,27.87
189,15,21.00,42.69
189,16,22.43,41.33
189,17,23.10,28.51
189,18,35.33,37.66
189,19,38.62,48.83
189,20,40.10,43.55
189,21,44.00,41.50
189,22,38.33,31.82
189,23,54.62,37.90
189,24,64.33,46.43
190,1,0.00,0.00
190,2,0.14,0.35
190,3,0.22,0.42
190,4,0.08,0.28
190,5,0.16,0.37
190,6,0.43,0.50
190,7,0.70,0.46
190,8,0.81,0.40
190,9,0.97,0.16
190,10,1.05,0.91
190,11,1.00,0.00
190,12,1.00,0.00
190,13,1.00,0.00
190,14,0.97,0.16
190,15,1.00,0.00
190,16,10.30,12.19
190,17,19.57,25.52
190,18,44.43,57.16
190,19,72.59,97.36
190,20,93.76,100.66
190,21,104.68,86.25
190,22,93.65,83.06
190,23,58.65,46.66
190,24,55.73,52.75
191,1,0.02,0.14
191,2,0.10,0.30
191,3,0.10,0.30
191,4,0.37,0.49
191,5,0.37,0.53
191,6,0.29,0.67
191,7,2.00,5.04
191,8,2.16,7.47
191,9,4.06,11.72
191,10,4.22,12.00
191,11,5.12,13.50
191,12,4.27,6.44
191,13,3.12,8.11
191,14,3.22,6.19
191,15,3.10,5.31
191,16,5.92,11.99
191,17,9.59,19.97
191,18,11.63,21.39
191,19,11.63,22.76
191,20,13.90,24.37
191,21,15.45,26.85
191,22,18.84,30.20
191,23,21.61,34.93
191,24,24.84,40.23
192,1,0.03,0.16
192,2,0.07,0.27
192,3,0.25,0.44
192,4,0.28,0.45
192,5,0.35,0.48
192,6,0.30,0.46
192,7,0.33,0.47
192,8,0.38,0.49
192,9,0.50,0.51
192,10,0.68,0.47
192,11,0.68,0.47
192,12,0.65,0.48
192,13,0.70,0.46
192,14,0.68,0.47
192,15,0.72,0.45
192,16,0.72,0.45
192,17,0.72,0.45
192,18,0.72,0.51
192,19,125.25,320.94
192,20,128.00,291.60
192,21,178.28,421.48
192,22,217.62,556.07
192,23,187.53,467.98
192,24,206.95,467.61
193,1,0.00,0.00
193,2,0.00,0.00
193,3,0.04,0.19
193,4,0.04,0.19
193,5,0.04,0.19
193,6,0.04,0.19
193,7,0.04,0.19
193,8,0.30,1.17
193,9,0.26,0.98
193,10,2.85,3.37
193,11,3.07,4.73
193,12,3.00,3.89
193,13,3.11,3.47
193,14,5.70,10.95
193,15,4.07,7.65
193,16,4.22,5.91
193,17,5.19,8.22
193,18,9.15,14.42
193,19,8.33,10.60
193,20,4.89,5.06
193,21,8.22,11.60
193,22,16.22,40.76
193,23,13.52,18.48
193,24,28.19,44.77
194,1,0.07,0.25
194,2,0.12,0.33
194,3,0.34,0.48
194,4,0.45,0.50
194,5,0.46,0.58
194,6,0.51,0.58
194,7,2.54,5.13
194,8,2.77,5.70
194,9,3.43,4.49
194,10,5.91,8.20
194,11,4.65,6.59
194,12,5.76,5.98
194,13,8.11,10.05
194,14,7.93,10.78
194,15,8.96,16.91
194,16,10.53,16.84
194,17,19.43,32.17
194,18,26.58,35.08
194,19,40.15,58.07
194,20,48.24,58.04
194,21,62.19,80.59
194,22,63.96,91.76
194,23,69.89,101.01
194,24,75.53,98.12
195,1,0.09,0.30
195,2,0.31,0.47
195,3,0.47,0.51
195,4,0.56,0.50
195,5,0.47,0.51
195,6,0.62,0.49
195,7,2.09,5.81
195,8,2.53,5.55
195,9,2.44,2.47
195,10,3.97,5.13
195,11,7.53,10.27
195,12,8.28,14.66
195,13,8.44,14.78
195,14,9.09,12.61
195,15,5.88,9.95
195,16,10.25,12.75
195,17,9.69,16.15
195,18,17.16,26.79
195,19,32.25,70.26
195,20,29.25,36.76
195,21,31.47,44.56
195,22,22.00,25.09
195,23,28.53,27.25
195,24,25.72,36.09
196,1,0.09,0.30
196,2,0.00,0.00
196,3,0.27,0.47
196,4,0.36,0.50
196,5,0.27,0.47
196,6,0.00,0.00
196,7,0.00,0.00
196,8,0.55,0.52
196,9,0.73,1.01
196,10,1.91,2.12
196,11,1.91,2.02
196,12,2.09,1.97
196,13,1.82,1.83
196,14,2.36,3.07
196,15,2.73,3.10
196,16,2.45,2.07
196,17,1.64,1.21
196,18,3.73,4.58
196,19,4.27,4.73
196,20,4.91,3.75
196,21,10.09,13.25
196,22,8.91,7.29
196,23,10.18,15.84
196,24,13.09,15.20
197,1,0.00,0.00
197,2,0.00,0.00
197,3,0.04,0.19
197,4,0.04,0.19
197,5,0.04,0.19
197,6,0.04,0.19
197,7,0.04,0.19
197,8,0.30,1.17
197,9,0.26,0.98
197,10,2.56,3.25
197,11,3.00,4.76
197,12,2.96,3.92
197,13,2.81,3.37
197,14,5.67,10.97
197,15,4.07,7.65
197,16,3.56,5.14
197,17,5.44,8.36
197,18,7.44,9.60
197,19,8.44,10.59
197,20,4.96,5.13
