districtid,timeid,statemean,statestdev
581,5,459.71,311.12
581,6,857.57,839.45
581,7,381.71,413.63
582,1,0.14,0.58
582,2,4.76,10.90
582,3,61.21,84.68
582,4,174.62,211.32
582,5,853.69,1689.35
582,6,2460.93,2522.90
582,7,564.48,724.67
583,1,1.38,2.54
583,2,11.33,14.64
583,3,81.86,162.18
583,4,587.38,1160.28
583,5,955.52,1214.28
583,6,1409.76,949.13
583,7,450.52,287.42
584,1,7.80,24.40
584,2,290.23,1179.02
584,3,1630.11,5680.78
584,4,3055.26,8010.30
584,5,7036.91,15139.56
584,6,10432.54,16225.79
584,7,2572.66,3724.22
585,1,0.00,0.00
585,2,0.05,0.21
585,3,0.14,0.47
585,4,8.45,18.92
585,5,63.64,164.74
585,6,113.32,131.17
585,7,36.00,62.73
586,1,0.04,0.21
586,2,4.74,16.55
586,3,22.61,27.15
586,4,79.52,82.79
586,5,374.65,441.10
586,6,1307.17,1381.51
586,7,352.52,581.15
587,1,12.50,27.16
587,2,17.71,22.96
587,3,45.00,32.96
587,4,199.93,107.59
587,5,1284.64,964.23
587,6,3486.00,2832.18
587,7,650.14,448.50
588,1,0.04,0.21
588,2,4.61,16.58
588,3,22.17,27.36
588,4,79.13,83.03
588,5,367.48,442.49
588,6,1265.09,1398.14
588,7,345.78,584.03
589,1,7.66,24.43
589,2,285.63,1179.84
589,3,1607.86,5685.46
589,4,2921.03,8018.87
589,5,6779.63,15168.39
589,6,10291.66,16252.18
589,7,2544.71,3731.10
590,1,2.19,5.43
590,2,76.06,177.05
590,3,179.12,259.92
590,4,263.81,372.49
590,5,701.41,938.99
590,6,1194.19,1424.16
590,7,233.16,331.87
591,1,1.33,2.56
591,2,12.52,17.27
591,3,81.24,162.43
591,4,580.86,1162.60
591,5,943.71,1219.11
591,6,1391.19,969.63
591,7,448.95,289.45
592,1,1.29,2.55
592,2,13.33,17.83
592,3,82.05,162.09
592,4,589.10,1159.53
592,5,950.86,1216.51
592,6,1339.67,982.79
592,7,420.43,291.84
593,1,2.06,4.64
593,2,126.06,520.30
593,3,362.65,1567.05
593,4,460.06,1568.33
593,5,837.29,1646.83
593,6,999.38,1585.40
593,7,188.41,295.44
594,1,1.19,2.48
594,2,13.67,17.81
594,3,80.10,162.76
594,4,586.90,1160.48
594,5,931.33,1221.34
594,6,1296.19,944.53
594,7,416.43,286.98
595,1,1.25,6.26
595,2,50.14,211.77
595,3,106.86,312.85
595,4,107.33,248.98
595,5,356.00,638.52
595,6,627.16,1041.97
595,7,154.65,249.88
596,1,0.00,0.00
596,2,0.05,0.21
596,3,0.09,0.43
596,4,6.36,16.88
596,5,27.95,34.92
596,6,89.23,87.35
596,7,22.91,27.68
597,1,7.80,24.40
597,2,290.26,1179.01
597,3,1630.37,5680.71
597,4,3058.29,8009.14
597,5,7042.97,15136.93
597,6,10516.86,16188.25
597,7,2590.06,3716.00
598,1,0.95,2.06
598,2,0.00,0.00
598,3,227.64,448.01
598,4,589.23,906.35
598,5,2316.45,3998.78
598,6,4075.36,4951.09
598,7,654.32,753.94
599,1,0.95,2.06
599,2,0.00,0.00
599,3,228.18,447.77
599,4,577.68,911.27
599,5,2310.09,4001.40
599,6,4047.05,4955.99
599,7,644.18,754.07
600,1,2.06,4.64
600,2,126.56,520.21
600,3,362.41,1567.10
600,4,458.97,1568.58
600,5,834.76,1647.60
600,6,1015.50,1582.07
600,7,190.09,295.13
601,1,12.64,27.11
601,2,17.93,22.84
601,3,52.93,41.56
601,4,209.43,116.96
601,5,1286.71,963.95
601,6,3554.93,2804.92
601,7,638.43,456.59
602,1,1.90,4.28
602,2,19.19,26.52
602,3,83.24,70.85
602,4,149.90,192.46
602,5,493.67,590.01
602,6,1761.43,1779.31
602,7,351.14,305.27
603,1,1.90,4.28
603,2,17.29,24.50
603,3,82.33,71.36
603,4,147.33,191.96
603,5,436.24,556.12
603,6,1589.43,1673.28
603,7,318.81,286.27
604,1,0.41,1.28
604,2,9.86,17.30
604,3,82.86,47.47
604,4,153.95,72.83
604,5,891.11,490.15
604,6,1974.84,931.57
604,7,223.00,128.90
605,1,0.42,1.44
605,2,3.92,6.73
605,3,68.08,79.02
605,4,155.50,135.53
605,5,352.83,436.25
605,6,1029.75,1128.64
605,7,324.42,331.48
606,1,2.94,15.00
606,2,27.34,83.93
606,3,33.22,161.21
606,4,422.62,1953.76
606,5,1434.88,4579.08
606,6,1890.84,2270.29
606,7,408.28,355.21
607,1,3.16,6.62
607,2,59.19,142.83
607,3,533.41,2265.80
607,4,1816.41,7100.64
607,5,4181.11,6826.91
607,6,4891.73,6013.84
607,7,797.76,934.85
608,1,0.00,0.00
608,2,0.00,0.00
608,3,4.78,9.22
608,4,22.56,24.55
608,5,118.33,187.65
608,6,248.78,427.46
608,7,19.78,33.68
609,1,0.00,0.00
609,2,0.00,0.00
609,3,4.78,9.22
609,4,40.67,52.12
609,5,133.78,184.89
609,6,250.11,426.62
609,7,19.67,33.75
610,1,0.00,0.00
610,2,0.07,0.26
610,3,2.93,5.57
610,4,76.13,52.64
610,5,90.40,74.55
610,6,240.40,394.33
610,7,39.13,57.98
611,1,1.20,5.24
611,2,28.45,66.92
611,3,78.66,77.08
611,4,207.14,276.85
611,5,829.81,1036.83
611,6,1937.59,2616.64
611,7,392.80,548.53
612,1,0.50,1.45
612,2,3.92,6.73
612,3,69.08,78.45
612,4,160.83,131.96
612,5,352.00,436.83
612,6,1037.33,1122.82
612,7,338.08,323.64
613,1,2.03,4.65
613,2,127.00,520.10
613,3,364.03,1566.75
613,4,462.44,1567.68
613,5,844.71,1643.76
613,6,1020.59,1579.79
613,7,192.85,293.87
614,1,2.58,3.42
614,2,109.17,123.32
614,3,135.00,96.67
614,4,739.08,410.31
614,5,10086.58,4492.48
614,6,23014.58,7393.00
614,7,3946.50,1240.89
615,1,2.16,5.44
615,2,76.41,176.91
615,3,192.91,262.45
615,4,283.38,374.73
615,5,744.97,945.37
615,6,1227.38,1415.16
615,7,238.75,329.84
616,1,1.20,5.24
616,2,28.36,66.95
616,3,78.28,77.19
616,4,207.86,276.46
616,5,833.39,1035.42
616,6,1940.28,2616.15
616,7,392.07,548.64
617,1,1.20,5.24
617,2,28.41,66.94
617,3,78.05,77.19
617,4,205.73,277.19
617,5,809.03,1026.36
617,6,1861.82,2542.96
617,7,373.32,525.69
618,1,0.33,0.58
618,2,0.00,0.00
618,3,1.67,1.53
618,4,16.00,18.52
618,5,99.67,77.67
618,6,492.00,401.27
618,7,90.67,77.11
619,1,3.16,6.62
619,2,59.41,142.74
619,3,536.30,2265.20
619,4,1812.86,7101.53
619,5,4135.86,6847.33
619,6,4808.54,6049.07
619,7,786.70,940.78
620,1,2.74,6.33
620,2,29.05,36.20
620,3,92.95,87.47
620,4,244.21,211.33
620,5,624.53,826.96
620,6,851.37,1045.79
620,7,230.47,367.95
621,1,2.74,6.33
621,2,29.42,35.92
621,3,94.42,86.72
621,4,261.37,210.92
621,5,672.37,820.40
621,6,901.74,1035.98
621,7,235.74,366.15
622,1,6.74,23.89
622,2,256.26,1169.36
622,3,1441.51,5617.73
622,4,2647.66,7775.13
622,5,5146.97,11012.53
622,6,8120.17,9553.24
622,7,2050.49,2294.47
623,1,0.95,2.06
623,2,0.00,0.00
623,3,225.68,448.73
623,4,589.55,906.16
623,5,2315.45,3999.20
623,6,4122.64,4934.18
623,7,664.68,750.39
624,1,0.82,2.02
624,2,0.00,0.00
624,3,226.23,448.55
624,4,582.59,909.61
624,5,2292.91,4007.27
624,6,3992.27,4954.39
624,7,643.09,753.89
625,1,0.14,0.58
625,2,4.72,10.91
625,3,59.14,84.69
625,4,170.72,212.55
625,5,838.48,1694.66
625,6,2376.28,2553.95
625,7,547.55,724.56
626,1,0.54,1.48
626,2,10.89,17.88
626,3,85.81,50.81
626,4,161.30,90.45
626,5,1084.11,1271.70
626,6,2229.76,1931.39
626,7,246.11,213.62
627,1,0.95,2.06
627,2,0.00,0.00
627,3,229.45,447.15
627,4,589.41,906.24
627,5,2339.91,3986.96
627,6,4157.09,4914.93
627,7,666.36,749.49
628,1,0.93,3.01
628,2,11.10,22.77
628,3,66.33,84.26
628,4,300.18,689.72
628,5,2721.82,7955.26
628,6,5457.70,11604.31
628,7,1170.22,2461.27
629,1,1.20,5.24
629,2,27.86,66.97
629,3,78.86,76.97
629,4,207.49,276.68
629,5,831.66,1036.22
629,6,1946.57,2614.20
629,7,393.58,548.33
630,1,0.93,3.01
630,2,11.10,22.77
630,3,60.90,81.24
630,4,293.40,691.35
630,5,2677.20,7965.65
630,6,5335.43,11636.16
630,7,1145.40,2468.10
631,1,7.77,24.41
631,2,288.34,1179.44
631,3,1602.49,5686.10
631,4,2969.43,8025.37
631,5,6707.54,15147.44
631,6,10181.03,16241.17
631,7,2498.89,3725.58
632,1,0.04,0.19
632,2,1.15,5.20
632,3,16.41,18.19
632,4,83.44,94.64
632,5,230.70,496.97
632,6,770.00,1601.52
632,7,404.78,809.78
633,1,3.16,6.62
633,2,59.43,142.73
633,3,532.08,2266.02
633,4,1810.78,7102.02
633,5,4189.22,6822.00
633,6,4913.97,5996.76
633,7,800.41,932.66
634,1,0.04,0.19
634,2,1.11,5.21
634,3,16.56,18.14
634,4,76.00,83.46
634,5,137.19,135.86
634,6,514.07,533.46
634,7,276.26,312.22
635,1,1.25,6.26
635,2,49.06,211.89
635,3,106.92,312.83
635,4,106.86,249.13
635,5,352.71,639.64
635,6,624.06,1043.10
635,7,153.75,250.26
636,1,2.94,15.00
636,2,27.31,83.94
636,3,33.22,161.21
636,4,422.09,1953.88
636,5,1436.66,4578.67
636,6,1907.59,2267.13
636,7,411.69,354.24
637,1,1.25,6.26
637,2,50.14,211.77
637,3,106.98,312.82
637,4,106.04,249.28
637,5,353.06,639.57
637,6,619.98,1043.84
637,7,154.00,250.17
638,1,1.76,4.44
638,2,125.65,520.37
638,3,362.65,1567.05
638,4,458.09,1568.76
638,5,801.12,1644.55
638,6,939.53,1545.53
638,7,172.38,280.70
639,1,0.04,0.19
639,2,1.15,5.20
639,3,15.59,17.81
639,4,78.63,89.65
639,5,218.11,495.82
639,6,773.63,1603.06
639,7,393.11,802.94
640,1,2.58,6.36
640,2,29.37,35.97
640,3,95.05,86.24
640,4,261.47,210.83
640,5,647.63,831.09
640,6,900.42,1036.90
640,7,234.47,366.73
641,1,2.22,5.42
641,2,76.38,176.92
641,3,188.91,264.25
641,4,280.19,376.73
641,5,737.84,949.00
641,6,1220.84,1419.03
641,7,236.25,331.15
642,1,0.93,3.01
642,2,11.10,22.77
642,3,66.30,84.28
642,4,296.15,691.02
642,5,2699.68,7961.74
642,6,5401.77,11625.60
642,7,1160.33,2465.26
643,1,3.16,6.62
643,2,58.95,142.91
643,3,535.19,2265.44
643,4,1796.46,7104.74
643,5,4124.43,6850.63
643,6,4874.51,6024.83
643,7,794.65,937.04
644,1,2.74,6.33
644,2,29.37,35.97
644,3,91.68,87.69
644,4,258.95,212.76
644,5,660.47,827.51
644,6,906.32,1032.52
644,7,237.11,365.41
645,1,0.04,0.21
645,2,4.74,16.55
645,3,21.74,27.39
645,4,76.48,83.44
645,5,371.83,442.00
645,6,1265.39,1398.13
645,7,333.57,584.28
646,1,1.20,5.24
646,2,28.14,66.99
646,3,77.16,76.68
646,4,205.85,277.18
646,5,828.59,1037.09
646,6,1927.59,2616.61
646,7,390.85,548.66
647,1,0.00,0.00
647,2,1.26,2.22
647,3,20.70,26.76
647,4,76.65,83.48
647,5,301.04,290.56
647,6,1072.22,1014.67
647,7,238.78,298.55
648,1,2.88,15.00
648,2,26.62,84.05
648,3,30.66,161.06
648,4,392.31,1952.45
648,5,1314.09,4551.64
648,6,1788.88,2197.50
648,7,387.97,337.41
649,1,3.14,6.63
649,2,58.41,143.02
649,3,535.38,2265.40
649,4,1799.14,7104.32
649,5,4071.46,6856.21
649,6,4768.57,6050.06
649,7,782.54,941.70
650,1,1.25,6.26
650,2,49.86,211.83
650,3,106.78,312.87
650,4,105.27,249.29
650,5,352.06,639.76
650,6,619.16,1043.89
650,7,151.57,250.47
651,1,7.77,24.41
651,2,290.11,1179.05
651,3,1624.80,5682.20
651,4,3049.86,8012.25
651,5,7026.94,15143.69
651,6,10503.26,16195.41
651,7,2587.37,3717.47
652,1,0.14,0.58
652,2,4.76,10.90
652,3,62.24,84.09
652,4,175.07,211.04
652,5,831.69,1695.65
652,6,2329.97,2533.87
652,7,562.07,725.40
653,1,2.74,6.33
653,2,29.37,35.97
653,3,95.74,85.60
653,4,264.21,207.99
653,5,671.63,820.95
653,6,899.47,1037.54
653,7,236.79,365.59
654,1,1.25,6.26
654,2,50.10,211.78
654,3,106.53,312.94
654,4,107.24,249.02
654,5,351.76,639.80
654,6,622.80,1043.42
654,7,152.57,250.50
655,1,1.38,2.54
655,2,14.10,17.58
655,3,81.33,162.40
655,4,580.19,1162.79
655,5,904.95,1216.39
655,6,1332.81,979.82
655,7,436.86,298.26
656,1,0.00,0.00
656,2,1.20,3.79
656,3,1.50,2.27
656,4,2.30,3.30
656,5,68.40,193.63
656,6,144.20,285.02
656,7,45.60,104.14
657,1,1.38,2.54
657,2,13.90,17.71
657,3,81.14,162.47
657,4,567.38,1164.71
657,5,928.38,1221.44
657,6,1348.10,984.92
657,7,437.81,297.99
658,1,0.54,1.48
658,2,9.70,16.99
658,3,83.73,49.20
658,4,163.35,90.72
658,5,1061.11,1267.22
658,6,2244.59,1934.06
658,7,252.59,215.14
659,1,0.50,1.45
659,2,3.92,6.73
659,3,70.33,77.46
659,4,159.50,133.15
659,5,357.67,432.41
659,6,1041.83,1119.00
659,7,336.83,324.70
660,1,1.90,4.28
660,2,20.10,26.34
660,3,81.81,71.54
660,4,155.57,190.74
660,5,495.52,588.92
660,6,1773.29,1772.24
660,7,353.71,303.33
661,1,1.57,4.13
661,2,16.57,22.77
661,3,83.71,70.47
661,4,150.05,192.46
661,5,475.00,593.47
661,6,1666.29,1769.85
661,7,323.52,294.27
662,1,3.50,4.08
662,2,106.33,124.37
662,3,123.67,101.95
662,4,732.58,417.27
662,5,9927.33,4654.10
662,6,22539.50,7550.01
662,7,3938.42,1231.56
663,1,2.06,4.64
663,2,126.97,520.11
663,3,361.29,1567.30
663,4,460.62,1568.19
663,5,838.71,1646.34
663,6,1019.47,1580.34
663,7,191.50,294.60
664,1,1.25,6.26
664,2,50.04,211.79
664,3,103.90,312.99
664,4,103.90,248.99
664,5,351.20,639.86
664,6,621.39,1043.68
664,7,153.24,250.40
665,1,1.20,5.24
665,2,25.93,64.33
665,3,78.28,77.19
665,4,206.41,277.09
665,5,828.82,1037.05
665,6,1920.42,2614.79
665,7,386.27,546.88
666,1,0.54,1.48
666,2,10.92,17.86
666,3,86.32,50.69
666,4,164.05,90.40
666,5,1094.38,1268.45
666,6,2236.05,1933.07
666,7,248.81,215.19
667,1,0.04,0.21
667,2,4.74,16.55
667,3,22.70,27.09
667,4,80.26,82.20
667,5,376.39,440.32
667,6,1289.35,1392.48
667,7,351.13,581.91
668,1,0.12,0.35
668,2,0.00,0.00
668,3,0.00,0.00
668,4,16.88,16.80
668,5,30.00,65.20
668,6,75.12,127.76
668,7,6.00,12.76
669,1,3.00,6.62
669,2,58.73,142.96
669,3,532.57,2265.94
669,4,1801.05,7103.99
669,5,4112.92,6853.20
669,6,4712.65,6034.11
669,7,760.92,934.84
670,1,0.54,1.48
670,2,10.92,17.86
670,3,86.16,50.75
670,4,159.16,88.21
670,5,1084.89,1271.57
670,6,2249.41,1933.96
670,7,251.70,215.38
671,1,2.74,6.33
671,2,29.21,36.09
671,3,94.42,86.72
671,4,260.42,211.71
671,5,662.21,826.70
671,6,897.47,1038.82
671,7,234.47,366.73
672,1,0.14,0.58
672,2,4.76,10.90
672,3,61.93,84.31
672,4,174.86,211.18
672,5,843.76,1693.30
672,6,2387.38,2554.87
672,7,561.83,725.46
673,1,1.20,5.24
673,2,28.22,66.98
673,3,78.12,77.19
673,4,205.08,277.16
673,5,828.78,1037.06
673,6,1950.80,2612.23
673,7,395.22,547.63
674,1,2.94,15.00
674,2,27.19,83.97
674,3,33.00,161.25
674,4,418.78,1954.48
674,5,1408.94,4582.35
674,6,1888.56,2270.39
674,7,410.38,354.74
675,1,7.09,24.25
675,2,290.20,1179.03
675,3,1629.74,5680.89
675,4,3051.77,8011.57
675,5,7002.26,15152.88
675,6,10261.51,16251.95
675,7,2481.63,3718.08
676,1,1.90,4.28
676,2,20.05,26.37
676,3,80.62,71.60
676,4,138.62,184.20
676,5,475.48,593.55
676,6,1747.57,1785.24
676,7,352.00,304.68
677,1,1.20,5.24
677,2,28.15,66.99
677,3,78.45,77.16
677,4,206.28,277.12
677,5,827.72,1037.21
677,6,1945.26,2614.70
677,7,395.11,547.69
678,1,0.04,0.21
678,2,4.74,16.55
678,3,22.65,27.12
678,4,77.43,83.54
678,5,376.91,440.06
678,6,1279.09,1396.17
678,7,342.00,584.79
679,1,0.54,1.48
679,2,10.76,17.93
679,3,86.32,50.69
679,4,163.35,90.72
679,5,1070.32,1270.97
679,6,2233.70,1932.54
679,7,250.27,215.47
680,1,7.74,24.42
680,2,289.46,1179.21
680,3,1618.09,5683.71
680,4,3043.51,8014.37
680,5,6978.63,15160.28
680,6,10285.40,16252.31
680,7,2498.66,3725.50
681,1,1.25,6.26
681,2,50.14,211.77
681,3,106.76,312.88
681,4,107.43,248.95
681,5,354.14,639.27
681,6,623.78,1043.18
681,7,153.43,250.35
682,1,2.22,5.42
682,2,76.16,177.01
682,3,192.91,262.45
682,4,280.78,376.43
682,5,747.09,943.93
682,6,1227.44,1415.12
682,7,237.28,330.69
683,1,1.25,6.26
683,2,50.14,211.77
683,3,106.96,312.82
683,4,107.61,248.88
683,5,352.24,639.73
683,6,622.86,1043.40
683,7,152.51,250.50
684,1,0.00,0.00
684,2,0.07,0.26
684,3,2.93,5.57
684,4,71.40,53.24
684,5,81.33,76.84
684,6,238.73,395.35
684,7,38.93,58.11
685,1,1.25,6.26
685,2,50.14,211.77
685,3,107.14,312.76
685,4,107.45,248.94
685,5,356.57,638.24
685,6,626.57,1042.22
685,7,154.43,249.99
686,1,0.12,0.35
686,2,0.00,0.00
686,3,0.00,0.00
686,4,18.75,15.84
686,5,30.50,64.99
686,6,74.25,128.31
686,7,6.38,12.60
687,1,1.25,6.26
687,2,50.08,211.79
687,3,107.04,312.80
687,4,107.45,248.94
687,5,356.04,638.50
687,6,621.00,1043.74
687,7,152.24,250.51
688,1,1.05,2.18
688,2,20.14,26.31
688,3,80.95,71.63
688,4,155.71,190.65
688,5,494.24,589.69
688,6,1784.00,1764.24
688,7,355.33,301.84
689,1,1.20,5.24
689,2,28.45,66.92
689,3,78.95,76.91
689,4,206.91,276.94
689,5,825.85,1037.28
689,6,1929.55,2616.84
689,7,388.93,548.27
690,1,1.25,6.26
690,2,50.02,211.80
690,3,107.12,312.77
690,4,106.65,249.19
690,5,352.61,639.66
690,6,627.20,1041.95
690,7,154.63,249.89
691,1,1.19,5.24
691,2,28.11,66.99
691,3,78.99,76.88
691,4,206.92,276.94
691,5,833.51,1035.36
691,6,1950.69,2612.29
691,7,393.82,548.25
692,1,0.54,1.48
692,2,10.89,17.88
692,3,85.51,50.79
692,4,165.49,89.07
692,5,1097.19,1266.99
692,6,2275.11,1925.53
692,7,254.68,214.00
693,1,0.54,1.48
693,2,10.92,17.86
693,3,87.84,49.13
693,4,164.81,89.81
693,5,1102.49,1263.58
693,6,2294.43,1910.30
693,7,254.76,213.94
694,1,1.25,6.26
694,2,50.06,211.79
694,3,106.98,312.82
694,4,106.47,249.22
694,5,353.76,639.38
694,6,625.49,1042.64
694,7,154.10,250.13
695,1,0.00,0.00
695,2,0.05,0.21
695,3,0.14,0.47
695,4,8.50,18.90
695,5,63.55,164.78
695,6,113.95,130.69
695,7,35.86,62.81
696,1,0.09,0.30
696,2,3.00,4.98
696,3,25.64,36.02
696,4,53.73,59.01
696,5,135.09,159.89
696,6,307.18,222.16
696,7,77.36,63.73
697,1,0.93,3.01
697,2,11.10,22.77
697,3,65.22,84.84
697,4,296.95,690.84
697,5,2683.07,7964.89
697,6,5293.07,11634.58
697,7,1132.17,2467.45
698,1,1.22,6.27
698,2,50.14,211.77
698,3,107.02,312.80
698,4,107.18,249.04
698,5,352.20,639.74
698,6,617.69,1043.89
698,7,150.37,250.15
699,1,2.63,6.36
699,2,25.74,35.11
699,3,91.37,87.68
699,4,234.26,197.66
699,5,642.11,831.34
699,6,898.16,1038.39
699,7,237.26,365.32
700,1,1.20,5.24
700,2,28.39,66.94
700,3,78.92,76.93
700,4,207.93,276.42
700,5,836.04,1033.77
700,6,1952.05,2611.54
700,7,395.41,547.53
701,1,0.00,0.00
701,2,0.05,0.21
701,3,0.14,0.47
701,4,8.50,18.90
701,5,63.50,164.80
701,6,112.73,131.55
701,7,36.05,62.71
702,1,1.20,5.24
702,2,28.46,66.91
702,3,77.70,77.08
702,4,206.42,277.09
702,5,829.85,1036.82
702,6,1939.54,2616.31
702,7,394.61,547.94
703,1,2.94,15.00
703,2,27.38,83.92
703,3,33.22,161.21
703,4,422.09,1953.88
703,5,1441.06,4577.56
703,6,1888.75,2270.38
703,7,404.16,354.88
704,1,1.25,6.26
704,2,50.14,211.77
704,3,106.90,312.84
704,4,107.57,248.89
704,5,355.80,638.62
704,6,626.10,1042.41
704,7,154.78,249.81
705,1,2.19,5.43
705,2,76.25,176.98
705,3,187.00,264.38
705,4,272.53,377.77
705,5,734.12,950.17
705,6,1189.19,1423.23
705,7,233.72,331.81
706,1,0.04,0.21
706,2,4.65,16.57
706,3,22.30,27.32
706,4,65.91,61.08
706,5,376.43,440.30
706,6,1295.61,1389.29
706,7,352.17,581.34
707,1,7.77,24.41
707,2,290.29,1179.01
707,3,1631.23,5680.47
707,4,3054.00,8010.76
707,5,7054.26,15131.78
707,6,10547.51,16170.54
707,7,2595.74,3712.65
708,1,1.25,6.26
708,2,50.14,211.77
708,3,106.96,312.82
708,4,107.59,248.88
708,5,355.69,638.67
708,6,625.20,1042.74
708,7,154.27,250.06
709,1,0.00,0.00
709,2,0.43,0.79
709,3,37.57,61.47
709,4,80.71,48.37
709,5,434.57,308.67
709,6,867.71,835.87
709,7,380.43,414.24
710,1,0.09,0.30
710,2,2.91,5.03
710,3,26.27,35.62
710,4,53.45,59.12
710,5,119.91,151.19
710,6,272.27,208.74
710,7,69.55,60.89
711,1,2.22,5.42
711,2,76.41,176.91
711,3,188.31,264.34
711,4,273.06,377.87
711,5,737.84,949.00
711,6,1223.44,1417.62
711,7,237.78,330.42
712,1,1.24,2.53
712,2,14.05,17.61
712,3,81.90,162.16
712,4,588.76,1159.68
712,5,959.71,1211.92
712,6,1371.52,982.07
712,7,438.05,297.91
713,1,0.54,1.48
713,2,10.76,17.93
713,3,86.78,50.41
713,4,164.65,89.96
713,5,1099.03,1265.91
713,6,2247.95,1934.04
713,7,251.70,215.38
714,1,1.20,5.24
714,2,28.19,66.99
714,3,78.96,76.90
714,4,208.04,276.35
714,5,831.35,1036.34
714,6,1937.81,2616.61
714,7,392.31,548.61
715,1,3.16,6.62
715,2,59.11,142.85
715,3,536.41,2265.17
715,4,1811.24,7101.91
715,5,4132.32,6848.43
715,6,4868.43,6028.25
715,7,795.76,936.31
716,1,0.03,0.17
716,2,1.24,2.09
716,3,38.70,62.80
716,4,111.73,230.04
716,5,897.39,2342.38
716,6,1373.82,2516.16
716,7,188.91,640.55
717,1,0.41,1.28
717,2,10.24,17.78
717,3,86.86,50.34
717,4,157.86,85.81
717,5,1078.95,1272.11
717,6,2266.32,1929.92
717,7,254.00,214.46
718,1,0.09,0.30
718,2,2.18,4.62
718,3,24.55,36.35
718,4,49.36,58.73
718,5,96.91,84.67
718,6,250.45,153.70
718,7,64.91,52.31
719,1,7.80,24.40
719,2,287.49,1179.59
719,3,1609.31,5685.25
719,4,3009.20,8022.62
719,5,6873.43,15176.62
719,6,10275.51,16252.32
719,7,2531.69,3731.66
720,1,1.20,5.24
720,2,28.46,66.91
720,3,79.12,76.76
720,4,207.89,276.45
720,5,830.59,1036.60
720,6,1944.61,2614.93
720,7,393.92,548.21
721,1,1.33,2.56
721,2,12.95,17.68
721,3,74.14,161.43
721,4,545.14,1160.31
721,5,891.76,1208.93
721,6,1347.62,984.84
721,7,427.14,297.03
722,1,0.03,0.17
722,2,1.24,2.09
722,3,38.73,62.79
722,4,108.88,230.73
722,5,876.33,2344.85
722,6,1342.48,2524.04
722,7,188.91,640.55
723,1,0.91,2.07
723,2,0.00,0.00
723,3,221.68,449.57
723,4,552.14,909.59
723,5,2160.91,3993.09
723,6,3928.45,4934.08
723,7,638.73,752.79
724,1,0.00,0.00
724,2,1.20,3.79
724,3,1.50,2.27
724,4,2.40,3.24
724,5,76.70,192.39
724,6,153.00,281.92
724,7,54.00,104.16
725,1,3.00,0.00
725,2,1.00,0.00
725,3,0.00,0.00
725,4,98.00,0.00
725,5,842.00,0.00
725,6,1722.00,0.00
725,7,0.00,0.00
726,1,0.03,0.17
726,2,1.21,2.10
726,3,39.21,62.57
726,4,111.91,229.96
726,5,904.48,2340.06
726,6,1380.55,2512.68
726,7,188.91,640.55
727,1,0.00,0.00
727,2,0.43,0.79
727,3,43.57,60.14
727,4,135.86,171.61
727,5,485.00,293.97
727,6,889.57,824.16
727,7,378.57,415.06
728,1,0.00,0.00
728,2,1.20,3.79
728,3,1.20,2.25
728,4,2.00,3.27
728,5,77.10,192.22
728,6,153.80,281.48
728,7,54.80,103.73
729,1,0.00,0.00
729,2,1.20,3.79
729,3,1.50,2.27
729,4,2.40,3.24
729,5,77.20,192.17
729,6,154.40,281.12
729,7,54.70,103.79
730,1,1.90,4.28
730,2,20.14,26.31
730,3,81.95,71.50
730,4,154.48,191.38
730,5,497.29,587.76
730,6,1770.33,1774.18
730,7,347.57,307.12
731,1,3.50,4.08
731,2,112.83,120.57
731,3,135.08,96.57
731,4,760.00,376.43
731,5,9944.08,4641.01
731,6,23027.50,7382.63
731,7,4122.67,1257.87
732,1,1.37,2.91
732,2,26.11,35.56
732,3,86.37,84.33
732,4,231.21,191.09
732,5,474.42,300.80
732,6,676.42,576.59
732,7,201.63,349.10
733,1,0.14,0.58
733,2,4.76,10.90
733,3,62.07,84.22
733,4,175.34,210.85
733,5,853.72,1689.34
733,6,2450.07,2531.83
733,7,566.28,723.96
734,1,0.04,0.19
734,2,1.15,5.20
734,3,16.89,17.90
734,4,87.26,93.42
734,5,231.67,496.68
734,6,807.81,1605.87
734,7,428.59,808.52
735,1,1.20,5.24
735,2,28.42,66.93
735,3,78.09,77.19
735,4,206.84,276.97
735,5,830.54,1036.62
735,6,1940.69,2616.06
735,7,394.01,548.18
736,1,0.14,0.58
736,2,4.41,10.89
736,3,60.72,84.82
736,4,171.62,212.46
736,5,814.93,1694.49
736,6,2365.97,2551.76
736,7,561.76,725.48
737,1,0.54,1.48
737,2,10.92,17.86
737,3,86.19,50.74
737,4,162.24,90.80
737,5,1089.86,1270.28
737,6,2265.38,1930.30
737,7,250.11,215.46
738,1,0.04,0.19
738,2,1.04,5.19
738,3,16.70,18.06
738,4,86.85,93.77
738,5,232.93,496.21
738,6,815.48,1603.59
738,7,424.59,810.16
739,1,1.79,4.49
739,2,109.29,513.58
739,3,334.65,1563.71
739,4,368.32,1492.02
739,5,603.91,1001.96
739,6,804.24,1074.45
739,7,152.85,208.33
740,1,2.06,4.64
740,2,127.03,520.10
740,3,363.15,1566.95
740,4,459.76,1568.40
740,5,827.62,1649.03
740,6,1015.91,1581.91
740,7,190.82,294.88
741,1,0.04,0.19
741,2,1.15,5.20
741,3,16.56,18.14
741,4,85.81,94.41
741,5,227.89,497.52
741,6,807.22,1606.00
741,7,423.56,810.49
