districtid,timeid,neighbormean,neighborstdev
151,4,0.00,0.00
151,5,0.33,0.58
151,6,0.33,0.58
151,7,1.33,0.58
151,8,0.67,0.58
151,9,2.00,1.00
151,10,2.00,1.00
151,11,2.00,1.73
151,12,3.00,2.00
151,13,1.67,1.15
151,14,2.33,1.53
151,15,3.00,2.65
151,16,1.67,0.58
151,17,4.33,1.15
151,18,4.00,2.65
151,19,15.67,13.05
151,20,29.00,32.70
151,21,46.33,31.18
151,22,45.00,10.44
151,23,30.67,15.63
151,24,41.00,35.55
152,1,0.00,0.00
152,2,0.00,0.00
152,3,0.00,0.00
152,4,0.00,0.00
152,5,0.00,0.00
152,6,0.12,0.35
152,7,0.25,0.46
152,8,2.50,7.07
152,9,0.38,0.52
152,10,5.12,5.64
152,11,3.00,4.17
152,12,3.62,3.20
152,13,3.75,6.27
152,14,3.12,5.67
152,15,6.25,13.34
152,16,4.38,8.40
152,17,4.88,6.94
152,18,12.62,17.52
152,19,8.38,11.65
152,20,15.75,15.47
152,21,14.00,14.35
152,22,12.12,8.66
152,23,15.75,9.39
152,24,17.38,20.85
153,1,0.00,0.00
153,2,0.00,0.00
153,3,0.00,0.00
153,4,0.00,0.00
153,5,0.00,0.00
153,6,0.17,0.41
153,7,0.00,0.00
153,8,1.33,2.34
153,9,0.00,0.00
153,10,4.67,4.13
153,11,1.83,2.14
153,12,2.83,1.72
153,13,5.33,3.08
153,14,12.67,19.86
153,15,2.17,1.17
153,16,2.17,2.93
153,17,11.83,14.93
153,18,8.67,10.21
153,19,15.50,15.92
153,20,6.50,6.47
153,21,10.00,13.75
153,22,43.83,85.02
153,23,25.17,32.49
153,24,59.33,85.88
154,1,0.17,0.41
154,2,0.17,0.41
154,3,0.17,0.41
154,4,0.67,0.52
154,5,0.50,0.55
154,6,0.67,0.52
154,7,1.17,1.47
154,8,3.67,3.93
154,9,4.50,2.26
154,10,6.17,4.62
154,11,5.00,3.52
154,12,4.67,1.97
154,13,6.00,4.05
154,14,4.83,4.07
154,15,7.50,5.61
154,16,11.00,9.84
154,17,17.67,14.45
154,18,17.17,13.27
154,19,14.00,8.85
154,20,19.83,13.30
154,21,16.50,8.69
154,22,12.33,9.99
154,23,14.50,9.35
154,24,15.67,8.33
155,1,0.00,0.00
155,2,0.00,0.00
155,3,0.00,0.00
155,4,0.00,0.00
155,5,0.00,0.00
155,6,0.00,0.00
155,7,0.29,0.76
155,8,1.14,1.07
155,9,0.86,0.69
155,10,1.86,1.07
155,11,3.14,3.02
155,12,3.00,2.24
155,13,4.71,6.37
155,14,3.14,3.39
155,15,1.71,1.98
155,16,3.14,3.53
155,17,3.29,2.36
155,18,7.43,6.50
155,19,13.00,9.57
155,20,11.14,8.88
155,21,13.86,16.73
155,22,10.57,8.24
155,23,11.71,6.58
155,24,17.71,9.38
156,1,0.40,0.55
156,2,0.20,0.45
156,3,0.60,0.55
156,4,0.80,0.45
156,5,1.00,0.00
156,6,0.80,0.45
156,7,5.00,6.04
156,8,2.00,1.22
156,9,3.40,4.98
156,10,9.40,14.89
156,11,14.20,17.88
156,12,5.60,5.18
156,13,45.40,85.38
156,14,25.00,26.33
156,15,24.60,23.75
156,16,21.60,22.13
156,17,29.80,26.63
156,18,41.80,52.74
156,19,38.80,59.47
156,20,75.00,129.07
156,21,50.00,71.85
156,22,49.00,35.92
156,23,61.80,81.40
156,24,40.00,34.47
157,1,0.00,0.00
157,2,0.17,0.41
157,3,0.33,0.52
157,4,0.00,0.00
157,5,0.17,0.41
157,6,0.50,0.55
157,7,0.67,0.82
157,8,0.67,0.82
157,9,0.50,0.55
157,10,0.67,0.52
157,11,0.50,0.55
157,12,0.83,0.75
157,13,1.33,1.86
157,14,0.50,0.55
157,15,1.33,0.82
157,16,4.33,4.97
157,17,22.17,29.76
157,18,22.00,28.19
157,19,31.00,58.13
157,20,61.67,55.97
157,21,32.50,36.19
157,22,26.33,23.63
157,23,24.17,23.01
157,24,45.50,18.58
158,1,0.00,0.00
158,2,0.00,0.00
158,3,0.17,0.41
158,4,0.00,0.00
158,5,0.00,0.00
158,6,0.00,0.00
158,7,0.00,0.00
158,8,3.50,6.66
158,9,3.17,3.54
158,10,5.17,8.04
158,11,3.33,3.39
158,12,22.83,33.31
158,13,10.33,19.03
158,14,4.83,5.64
158,15,5.83,11.41
158,16,6.83,9.13
158,17,14.83,21.15
158,18,34.00,40.67
158,19,51.00,53.55
158,20,56.33,46.02
158,21,56.33,68.52
158,22,89.50,81.28
158,23,113.83,93.86
158,24,101.33,99.58
159,1,0.00,0.00
159,2,0.33,0.52
159,3,0.17,0.41
159,4,0.50,0.55
159,5,0.50,0.55
159,6,0.50,0.55
159,7,1.50,2.35
159,8,1.67,0.82
159,9,3.00,2.37
159,10,1.83,0.75
159,11,4.33,6.31
159,12,2.33,2.66
159,13,1.33,1.03
159,14,3.33,4.37
159,15,1.50,1.38
159,16,8.67,12.29
159,17,5.33,2.88
159,18,6.33,3.83
159,19,9.00,8.41
159,20,12.17,9.89
159,21,13.17,9.99
159,22,12.67,9.11
159,23,12.50,4.32
159,24,14.83,6.21
160,1,0.14,0.38
160,2,0.14,0.38
160,3,0.14,0.38
160,4,0.43,0.53
160,5,0.71,1.11
160,6,1.00,1.00
160,7,2.14,3.13
160,8,2.00,1.63
160,9,1.71,1.11
160,10,5.00,3.70
160,11,9.00,15.04
160,12,4.14,4.30
160,13,8.29,15.85
160,14,7.71,8.79
160,15,8.00,10.52
160,16,13.00,29.55
160,17,37.14,73.96
160,18,44.86,80.42
160,19,78.00,156.07
160,20,47.43,56.02
160,21,124.14,194.25
160,22,125.71,242.66
160,23,156.86,270.11
160,24,147.86,235.98
161,1,0.20,0.45
161,2,0.40,0.55
161,3,0.60,0.55
161,4,0.80,0.45
161,5,0.80,0.45
161,6,0.80,0.45
161,7,4.60,6.27
161,8,4.20,6.10
161,9,4.20,4.76
161,10,8.40,15.45
161,11,10.80,9.98
161,12,7.40,5.59
161,13,6.20,4.32
161,14,11.60,11.89
161,15,15.40,19.27
161,16,13.80,13.16
161,17,23.80,27.91
161,18,35.40,52.64
161,19,49.00,57.38
161,20,70.60,131.21
161,21,56.40,71.04
161,22,55.00,40.87
161,23,66.20,80.38
161,24,45.80,33.78
162,1,0.00,0.00
162,2,0.20,0.45
162,3,0.00,0.00
162,4,0.60,0.55
162,5,0.60,0.55
162,6,0.40,0.55
162,7,0.60,0.89
162,8,1.00,0.71
162,9,0.40,0.55
162,10,2.00,1.41
162,11,2.20,1.48
162,12,2.40,1.34
162,13,1.40,0.89
162,14,3.80,4.66
162,15,2.20,1.10
162,16,3.20,2.39
162,17,7.60,14.21
162,18,9.20,9.28
162,19,19.00,34.14
162,20,18.20,26.18
162,21,21.40,35.78
162,22,30.60,20.50
162,23,27.80,35.08
162,24,41.00,43.77
163,1,0.00,0.00
163,2,0.00,0.00
163,3,0.40,0.55
163,4,0.60,0.55
163,5,0.20,0.45
163,6,0.40,0.55
163,7,1.00,0.71
163,8,1.40,1.52
163,9,4.60,8.08
163,10,10.20,10.26
163,11,1.40,0.55
163,12,3.80,3.56
163,13,5.20,1.64
163,14,4.80,5.76
163,15,2.80,2.05
163,16,4.60,4.56
163,17,4.60,2.88
163,18,17.60,15.18
163,19,25.20,12.13
163,20,49.60,45.67
163,21,68.60,43.64
163,22,74.80,58.02
163,23,68.80,15.61
163,24,106.20,69.16
164,1,0.00,0.00
164,2,0.00,0.00
164,3,0.00,0.00
164,4,0.00,0.00
164,5,0.00,0.00
164,6,0.00,0.00
164,7,0.29,0.49
164,8,0.00,0.00
164,9,0.00,0.00
164,10,1.71,1.70
164,11,2.86,2.27
164,12,6.71,6.70
164,13,4.86,3.85
164,14,2.14,2.27
164,15,4.29,3.09
164,16,6.00,6.22
164,17,8.71,10.53
164,18,8.43,5.47
164,19,4.86,4.67
164,20,14.43,16.52
164,21,29.71,39.92
164,22,38.00,33.49
164,23,40.86,52.70
164,24,39.00,22.37
165,1,0.20,0.45
165,2,0.40,0.55
165,3,0.20,0.45
165,4,0.80,0.45
165,5,0.40,0.55
165,6,0.60,0.55
165,7,6.60,13.09
165,8,1.60,2.07
165,9,3.40,2.30
165,10,5.00,4.53
165,11,17.00,19.01
165,12,15.20,22.93
165,13,23.40,30.64
165,14,17.80,22.06
165,15,12.40,16.09
165,16,14.20,14.60
165,17,32.20,31.76
165,18,49.20,43.83
165,19,65.00,115.69
165,20,60.80,67.18
165,21,76.00,88.08
165,22,33.60,42.06
165,23,33.60,36.07
165,24,40.00,50.03
166,1,0.00,0.00
166,2,0.20,0.45
166,3,0.40,0.55
166,4,0.80,0.45
166,5,0.40,0.55
166,6,0.40,0.55
166,7,5.00,9.54
166,8,6.40,12.07
166,9,3.40,4.98
166,10,0.40,0.55
166,11,2.60,1.95
166,12,1.00,0.00
166,13,6.40,11.01
166,14,5.20,5.50
166,15,7.20,6.98
166,16,14.20,18.74
166,17,8.60,11.70
166,18,22.00,29.20
166,19,42.00,59.24
166,20,61.80,63.36
166,21,56.20,68.38
166,22,49.00,46.10
166,23,89.20,147.75
166,24,81.20,107.24
167,1,0.00,0.00
167,2,0.00,0.00
167,3,0.50,0.55
167,4,0.00,0.00
167,5,0.17,0.41
167,6,0.00,0.00
167,7,0.83,1.60
167,8,0.17,0.41
167,9,0.17,0.41
167,10,1.33,1.51
167,11,9.00,9.90
167,12,3.67,2.66
167,13,3.50,3.21
167,14,6.83,8.52
167,15,2.17,3.13
167,16,0.00,0.00
167,17,0.00,0.00
167,18,45.67,61.67
167,19,43.33,56.71
167,20,166.67,87.85
167,21,188.83,96.51
167,22,216.33,115.99
167,23,17.33,42.46
167,24,20.33,49.81
168,1,0.00,0.00
168,2,0.00,0.00
168,3,0.33,0.52
168,4,0.33,0.52
168,5,1.00,0.63
168,6,2.17,2.14
168,7,1.67,1.37
168,8,9.67,15.07
168,9,3.17,2.32
168,10,3.17,3.13
168,11,12.17,19.97
168,12,18.17,27.64
168,13,20.00,36.01
168,14,13.83,25.37
168,15,64.33,107.69
168,16,43.00,64.60
168,17,69.17,134.38
168,18,50.17,74.56
168,19,44.67,67.56
168,20,57.17,106.33
168,21,202.00,255.94
168,22,166.33,202.78
168,23,261.67,333.13
168,24,203.17,328.91
169,1,0.00,0.00
169,2,0.00,0.00
169,3,0.00,0.00
169,4,0.00,0.00
169,5,0.00,0.00
169,6,0.00,0.00
169,7,0.17,0.41
169,8,0.00,0.00
169,9,0.00,0.00
169,10,1.00,2.00
169,11,1.83,3.54
169,12,1.17,2.40
169,13,1.17,1.17
169,14,1.50,1.05
169,15,4.67,7.23
169,16,4.00,4.10
169,17,8.67,7.71
169,18,7.33,7.42
169,19,14.17,14.96
169,20,18.67,16.60
169,21,18.50,17.94
169,22,40.67,51.98
169,23,37.67,37.30
169,24,22.67,17.51
170,1,0.00,0.00
170,2,0.00,0.00
170,3,0.00,0.00
170,4,0.00,0.00
170,5,0.40,0.55
170,6,0.40,0.55
170,7,0.80,0.84
170,8,1.00,1.73
170,9,1.60,1.14
170,10,4.20,2.28
170,11,3.40,1.67
170,12,2.20,1.79
170,13,2.60,2.07
170,14,4.40,4.56
170,15,6.20,5.31
170,16,5.60,5.68
170,17,14.80,17.06
170,18,13.80,16.99
170,19,28.20,18.10
170,20,32.60,25.58
170,21,51.80,16.93
170,22,46.60,11.41
170,23,49.60,26.15
170,24,49.40,39.50
171,1,0.00,0.00
171,2,0.00,0.00
171,3,0.50,0.55
171,4,0.83,0.41
171,5,0.33,0.52
171,6,0.17,0.41
171,7,5.00,8.44
171,8,9.83,13.69
171,9,2.83,4.67
171,10,0.83,0.75
171,11,0.83,0.75
171,12,1.00,0.00
171,13,4.00,4.86
171,14,2.67,2.25
171,15,2.00,1.26
171,16,3.00,2.10
171,17,3.00,2.10
171,18,4.17,3.37
171,19,7.50,7.01
171,20,11.33,9.09
171,21,11.17,6.11
171,22,26.67,20.44
171,23,29.33,20.96
171,24,33.33,19.01
172,1,0.17,0.41
172,2,0.17,0.41
172,3,0.50,0.55
172,4,0.50,0.55
172,5,0.17,0.41
172,6,0.83,0.75
172,7,2.50,2.43
172,8,3.00,3.10
172,9,1.67,1.21
172,10,3.83,2.79
172,11,7.00,6.07
172,12,4.33,4.37
172,13,4.17,3.49
172,14,8.83,12.53
172,15,17.83,21.52
172,16,16.00,23.83
172,17,25.17,29.05
172,18,35.50,24.44
172,19,92.67,98.19
172,20,136.50,182.00
172,21,231.50,194.64
172,22,150.17,122.87
172,23,237.83,211.76
172,24,190.17,215.88
173,1,0.00,0.00
173,2,0.60,0.55
173,3,0.20,0.45
173,4,0.00,0.00
173,5,0.40,0.55
173,6,0.40,0.55
173,7,0.60,0.55
173,8,0.80,0.45
173,9,1.00,0.00
173,10,1.80,1.79
173,11,1.00,0.00
173,12,1.00,0.00
173,13,1.00,0.00
173,14,1.00,0.00
173,15,1.00,0.00
173,16,9.60,10.01
173,17,38.20,53.35
173,18,94.80,135.80
173,19,143.20,226.91
173,20,179.40,234.78
173,21,169.80,212.10
173,22,138.20,201.23
173,23,91.20,107.16
173,24,91.80,129.47
175,1,0.00,0.00
175,2,0.00,0.00
175,3,0.33,0.52
175,4,0.17,0.41
175,5,0.17,0.41
175,6,0.33,0.52
175,7,0.33,0.52
175,8,0.50,0.55
175,9,0.50,0.55
175,10,0.67,0.52
175,11,0.83,0.41
175,12,2.00,2.97
175,13,0.83,0.41
175,14,1.67,2.16
175,15,5.33,11.11
175,16,1.50,1.76
175,17,3.33,6.22
175,18,6.33,13.56
175,19,41.17,36.73
175,20,55.83,34.29
175,21,74.00,58.87
175,22,62.00,53.12
175,23,55.83,36.67
175,24,80.67,60.03
177,1,0.00,0.00
177,2,0.00,0.00
177,3,0.00,0.00
177,4,0.33,0.58
177,5,0.33,0.58
177,6,0.00,0.00
177,7,0.00,0.00
177,8,0.33,0.58
177,9,0.33,0.58
177,10,0.67,0.58
177,11,1.00,0.00
177,12,3.33,4.04
177,13,1.00,0.00
177,14,2.67,2.89
177,15,10.00,15.59
177,16,2.33,2.31
177,17,6.00,8.66
177,18,12.00,19.05
177,19,68.33,74.39
177,20,72.67,21.03
177,21,70.00,21.28
177,22,88.00,55.51
177,23,50.00,18.33
177,24,125.00,75.03
178,1,0.00,0.00
178,2,0.00,0.00
178,3,0.40,0.55
178,4,0.60,0.55
178,5,0.80,0.45
178,6,2.40,2.51
178,7,1.40,1.14
178,8,1.40,1.67
178,9,4.00,6.36
178,10,3.80,5.31
178,11,3.60,4.51
178,12,3.40,5.98
178,13,3.60,4.34
178,14,3.40,4.51
178,15,2.60,2.61
178,16,5.40,5.32
178,17,6.00,5.66
178,18,21.00,19.09
178,19,11.80,10.57
178,20,21.60,29.48
178,21,24.40,42.86
178,22,26.60,30.21
178,23,29.00,34.81
178,24,33.60,52.30
179,1,0.25,0.50
179,2,0.50,0.58
179,3,0.75,0.50
179,4,0.75,0.50
179,5,0.75,0.50
179,6,0.50,0.58
179,7,3.75,3.30
179,8,2.00,1.83
179,9,4.25,4.43
179,10,12.75,13.50
179,11,5.25,5.25
179,12,9.75,8.06
179,13,7.50,6.76
179,14,9.75,5.38
179,15,5.25,4.19
179,16,13.25,8.06
179,17,32.75,16.76
179,18,53.75,44.55
179,19,80.75,62.75
179,20,136.00,109.22
179,21,150.00,105.58
179,22,99.50,88.01
179,23,139.00,123.02
179,24,134.75,135.55
180,1,0.14,0.38
180,2,0.00,0.00
180,3,0.57,0.53
180,4,0.57,0.53
180,5,0.43,0.53
180,6,0.43,0.53
180,7,0.29,0.49
180,8,1.43,3.36
180,9,0.29,0.49
180,10,0.71,1.25
180,11,6.00,12.70
180,12,7.86,13.06
180,13,4.14,5.46
180,14,16.57,25.89
180,15,22.86,41.17
180,16,17.43,37.40
180,17,35.71,55.96
180,18,206.43,377.70
180,19,348.57,567.05
180,20,211.57,341.87
180,21,303.86,506.56
180,22,262.57,440.45
180,23,369.71,558.99
180,24,320.14,456.95
181,1,0.00,0.00
181,2,0.00,0.00
181,3,0.25,0.50
181,4,0.25,0.50
181,5,0.50,0.58
181,6,0.50,0.58
181,7,0.75,0.50
181,8,1.00,0.00
181,9,12.25,13.23
181,10,4.50,6.35
181,11,5.25,3.77
181,12,8.50,8.19
181,13,3.50,1.29
181,14,11.75,9.07
181,15,4.50,2.38
181,16,7.50,5.51
181,17,15.75,16.82
181,18,11.50,5.80
181,19,17.75,11.18
181,20,29.75,11.87
181,21,31.50,30.88
181,22,60.00,72.38
181,23,73.50,50.69
181,24,72.00,14.90
182,1,0.00,0.00
182,2,0.12,0.35
182,3,0.12,0.35
182,4,0.00,0.00
182,5,0.12,0.35
182,6,0.38,0.52
182,7,0.75,0.46
182,8,0.62,0.52
182,9,0.62,0.52
182,10,0.62,0.52
182,11,0.88,0.35
182,12,1.00,0.53
182,13,0.75,0.46
182,14,0.75,0.46
182,15,1.12,0.35
182,16,5.50,4.75
182,17,10.62,6.16
182,18,16.88,11.01
182,19,50.75,63.34
182,20,65.75,35.53
182,21,69.25,58.23
182,22,70.62,62.43
182,23,42.00,32.72
182,24,40.88,24.49
183,1,0.00,0.00
183,2,0.40,0.55
183,3,0.20,0.45
183,4,0.20,0.45
183,5,0.40,0.55
183,6,1.20,2.68
183,7,1.60,3.05
183,8,2.60,5.27
183,9,3.80,7.95
183,10,4.60,3.91
183,11,10.20,19.47
183,12,12.20,25.05
183,13,3.40,5.37
183,14,17.20,35.11
183,15,1.20,0.84
183,16,13.80,19.55
183,17,17.80,17.54
183,18,19.00,31.66
183,19,48.20,87.48
183,20,89.40,147.76
183,21,122.00,219.60
183,22,209.80,417.50
183,23,197.80,384.61
183,24,333.60,598.46
184,1,0.00,0.00
184,2,0.00,0.00
184,3,0.86,0.38
184,4,0.86,0.38
184,5,0.57,0.53
184,6,0.57,0.53
184,7,7.29,14.35
184,8,7.14,13.27
184,9,2.57,2.07
184,10,2.29,2.29
184,11,1.86,1.35
184,12,5.71,5.12
184,13,6.29,5.59
184,14,10.86,13.51
184,15,6.57,6.00
184,16,12.86,18.99
184,17,8.14,6.54
184,18,21.29,30.53
184,19,57.14,113.58
184,20,35.29,35.16
184,21,25.57,30.67
184,22,23.14,24.25
184,23,36.43,31.87
184,24,35.14,32.69
185,1,0.50,0.58
185,2,0.50,0.58
185,3,0.25,0.50
185,4,0.75,0.50
185,5,1.00,0.00
185,6,1.00,0.00
185,7,6.00,7.53
185,8,14.75,16.48
185,9,14.00,15.68
185,10,17.25,17.21
185,11,22.00,25.07
185,12,33.00,41.97
185,13,26.25,27.99
185,14,39.50,45.81
185,15,61.25,84.04
185,16,80.25,118.31
185,17,89.25,124.28
185,18,89.75,123.52
185,19,98.00,124.95
185,20,97.00,116.24
185,21,89.75,103.00
185,22,87.75,108.74
185,23,31.25,28.28
185,24,104.00,124.93
186,1,0.33,0.58
186,2,0.33,0.58
186,3,0.33,0.58
186,4,0.33,0.58
186,5,0.67,0.58
186,6,0.67,0.58
186,7,85.33,142.64
186,8,94.00,161.08
186,9,237.67,408.19
186,10,93.00,159.35
186,11,95.33,163.39
186,12,98.00,165.42
186,13,116.00,197.46
186,14,103.67,175.23
186,15,72.00,120.38
186,16,58.67,98.15
186,17,61.33,101.04
186,18,72.00,110.00
186,19,62.00,102.19
186,20,56.67,77.37
186,21,66.67,80.00
186,22,66.33,83.64
186,23,32.00,31.22
186,24,65.33,85.92
187,1,0.00,0.00
187,2,0.17,0.41
187,3,0.33,0.52
187,4,0.17,0.41
187,5,0.33,0.52
187,6,0.67,0.52
187,7,0.67,0.52
187,8,3.50,3.56
187,9,1.83,1.33
187,10,3.00,3.03
187,11,10.67,15.68
187,12,4.50,6.66
187,13,3.83,4.45
187,14,2.00,1.26
187,15,2.50,1.64
187,16,2.17,2.40
187,17,4.17,3.13
187,18,6.50,5.92
187,19,9.50,10.05
187,20,17.33,11.55
187,21,13.33,17.63
187,22,20.33,21.30
187,23,24.17,17.29
187,24,13.00,9.53
188,1,0.00,0.00
188,2,0.14,0.38
188,3,0.29,0.49
188,4,0.43,0.53
188,5,0.29,0.49
188,6,0.14,0.38
188,7,6.86,14.28
188,8,10.43,13.44
188,9,4.43,3.78
188,10,4.14,3.76
188,11,1.71,1.98
188,12,5.43,4.96
188,13,7.00,6.03
188,14,6.00,3.74
188,15,8.71,6.68
188,16,19.71,27.55
188,17,34.86,38.97
188,18,27.14,23.53
188,19,21.00,14.17
188,20,29.14,17.01
188,21,31.57,14.30
188,22,30.71,29.86
188,23,63.43,52.12
188,24,68.29,54.70
189,1,0.14,0.38
189,2,0.29,0.49
189,3,0.57,0.53
189,4,0.57,0.53
189,5,0.43,0.53
189,6,0.43,0.53
189,7,0.29,0.49
189,8,0.43,0.79
189,9,1.14,0.69
189,10,3.14,3.29
189,11,3.43,2.70
189,12,9.14,9.67
189,13,7.43,5.44
189,14,12.00,8.35
189,15,8.43,8.38
189,16,7.57,4.96
189,17,12.57,11.83
189,18,18.71,20.95
189,19,18.57,17.32
189,20,15.71,12.16
189,21,19.29,17.97
189,22,23.00,21.79
189,23,25.43,11.27
189,24,26.43,25.68
190,1,0.00,0.00
190,2,0.17,0.41
190,3,0.17,0.41
190,4,0.00,0.00
190,5,0.33,0.52
190,6,0.83,0.41
190,7,0.83,0.41
190,8,0.83,0.41
190,9,2.33,3.27
190,10,1.00,0.00
190,11,2.00,2.45
190,12,1.00,0.00
190,13,1.33,0.82
190,14,1.50,1.22
190,15,1.17,0.41
190,16,11.83,9.95
190,17,35.00,49.63
190,18,102.83,118.89
190,19,166.50,197.89
190,20,152.00,217.58
190,21,177.00,181.65
190,22,144.67,175.41
190,23,91.67,95.87
190,24,83.00,116.06
191,1,0.00,0.00
191,2,0.00,0.00
191,3,0.00,0.00
191,4,0.40,0.55
191,5,0.20,0.45
191,6,0.20,0.45
191,7,0.40,0.89
191,8,0.60,0.55
191,9,0.60,0.55
191,10,1.00,0.71
191,11,1.00,0.71
191,12,3.00,2.12
191,13,1.40,1.14
191,14,4.20,4.38
191,15,1.40,0.55
191,16,3.00,1.41
191,17,1.80,1.10
191,18,4.80,3.56
191,19,13.20,9.78
191,20,12.80,8.53
191,21,11.80,6.22
191,22,19.00,10.20
191,23,15.60,9.13
191,24,19.80,10.11
192,1,0.00,0.00
192,2,0.00,0.00
192,3,0.67,0.52
192,4,0.50,0.55
192,5,0.17,0.41
192,6,0.50,0.55
192,7,0.67,0.82
192,8,1.33,2.34
192,9,1.33,0.82
192,10,2.67,2.80
192,11,3.17,3.54
192,12,4.17,4.26
192,13,8.33,10.03
192,14,2.83,2.71
192,15,7.67,6.89
192,16,8.67,5.43
192,17,16.33,9.16
192,18,33.50,33.64
192,19,80.50,61.11
192,20,104.00,77.41
192,21,162.17,75.82
192,22,132.17,63.87
192,23,183.00,117.26
192,24,154.83,95.08
193,1,0.00,0.00
193,2,0.14,0.36
193,3,0.21,0.43
193,4,0.43,0.51
193,5,0.21,0.43
193,6,0.64,1.86
193,7,0.71,1.86
193,8,1.57,4.09
193,9,1.00,1.96
193,10,3.29,9.21
193,11,8.93,27.26
193,12,4.43,11.65
193,13,10.57,31.17
193,14,8.00,17.22
193,15,5.43,9.49
193,16,35.86,108.64
193,17,15.00,27.89
193,18,25.57,62.70
193,19,50.36,61.37
193,20,70.57,96.11
193,21,121.57,140.33
193,22,92.50,134.74
193,23,93.43,140.43
193,24,127.86,190.04
194,1,0.12,0.35
194,2,0.25,0.46
194,3,0.50,0.53
194,4,0.75,0.46
194,5,0.75,0.46
194,6,0.50,0.53
194,7,2.62,2.92
194,8,4.50,8.19
194,9,4.00,9.30
194,10,10.88,18.40
194,11,4.62,4.47
194,12,6.62,6.30
194,13,9.50,7.78
194,14,7.38,6.07
194,15,7.50,11.59
194,16,9.38,15.48
194,17,10.00,10.81
194,18,22.00,19.35
194,19,26.38,18.44
194,20,34.50,51.76
194,21,56.62,44.01
194,22,58.62,43.90
194,23,79.50,49.35
194,24,90.50,56.71
195,1,0.00,0.00
195,2,0.33,0.52
195,3,0.33,0.52
195,4,0.67,0.52
195,5,0.83,0.41
195,6,0.67,0.52
195,7,5.50,12.01
195,8,1.17,1.94
195,9,2.00,1.41
195,10,5.50,8.69
195,11,8.00,13.01
195,12,11.67,21.57
195,13,15.50,29.22
195,14,17.17,19.99
195,15,9.33,15.42
195,16,6.67,10.98
195,17,17.17,31.39
195,18,20.83,36.12
195,19,53.17,107.06
195,20,35.83,62.50
195,21,37.67,65.00
195,22,24.17,40.52
195,23,34.50,31.16
195,24,31.67,47.76
196,1,0.00,0.00
196,2,0.00,0.00
196,3,0.60,0.55
196,4,0.60,0.55
196,5,0.20,0.45
196,6,0.00,0.00
196,7,0.20,0.45
196,8,1.40,1.52
196,9,0.60,0.55
196,10,2.40,2.07
196,11,2.80,2.17
196,12,1.60,0.89
196,13,2.60,1.82
196,14,3.40,4.34
196,15,3.40,3.78
196,16,2.60,2.07
196,17,2.20,1.30
196,18,5.80,6.22
196,19,6.00,5.52
196,20,7.80,4.21
196,21,12.20,12.11
196,22,15.40,5.94
196,23,22.80,20.66
196,24,21.40,17.01
197,1,0.00,0.00
197,2,0.00,0.00
197,3,0.17,0.41
197,4,0.17,0.41
197,5,0.17,0.41
197,6,0.00,0.00
197,7,0.33,0.82
197,8,0.17,0.41
197,9,1.00,2.00
197,10,4.83,4.71
197,11,4.17,7.78
197,12,2.50,2.88
197,13,4.17,4.45
197,14,6.67,9.42
197,15,2.17,2.48
197,16,1.17,1.17
197,17,5.83,9.00
197,18,4.33,3.67
197,19,8.00,5.76
197,20,3.17,2.04
197,21,2.33,2.80
197,22,5.83,3.06
197,23,15.17,10.34
197,24,18.17,13.11
198,1,0.00,0.00
198,2,0.00,0.00
198,3,0.17,0.41
198,4,0.00,0.00
198,5,0.17,0.41
198,6,0.17,0.41
198,7,0.33,0.52
198,8,0.83,0.75
198,9,6.67,12.03
198,10,4.33,5.47
198,11,2.33,2.58
198,12,5.17,7.36
198,13,5.00,6.75
198,14,1.33,1.21
198,15,2.17,1.17
198,16,3.50,5.24
198,17,11.33,15.21
198,18,16.83,13.56
198,19,23.83,19.99
198,20,52.00,36.86
198,21,38.33,28.49
198,22,34.00,24.45
198,23,79.33,49.34
198,24,65.50,26.04
199,1,0.00,0.00
199,2,0.00,0.00
199,3,0.00,0.00
199,4,0.00,0.00
199,5,0.00,0.00
199,6,0.00,0.00
199,7,0.00,0.00
199,8,0.00,0.00
199,9,0.40,0.55
199,10,0.40,0.55
199,11,0.60,0.55
199,12,5.20,5.72
199,13,15.40,27.37
199,14,5.80,9.28
199,15,3.40,4.34
199,16,3.00,3.94
199,17,5.20,4.38
199,18,13.80,27.53
199,19,3.40,4.93
199,20,14.20,25.29
199,21,9.40,9.34
199,22,4.80,3.77
199,23,6.80,10.80
199,24,15.00,26.32
200,1,0.00,0.00
200,2,0.00,0.00
200,3,0.33,0.52
200,4,0.00,0.00
200,5,0.00,0.00
200,6,0.00,0.00
200,7,0.00,0.00
200,8,0.00,0.00
200,9,0.17,0.41
200,10,1.50,2.26
200,11,1.00,0.89
200,12,1.33,1.51
200,13,1.00,1.10
200,14,4.17,4.71
200,15,9.00,13.27
200,16,4.17,6.91
200,17,0.83,2.04
200,18,135.50,168.29
200,19,178.17,275.61
200,20,124.17,118.12
200,21,173.33,162.83
200,22,375.00,371.71
200,23,4.00,8.85
200,24,2.50,4.81
201,1,0.00,0.00
201,2,0.00,0.00
201,3,0.20,0.45
201,4,0.20,0.45
201,5,0.40,0.55
201,6,0.40,0.55
201,7,0.00,0.00
201,8,0.40,0.89
201,9,1.00,1.22
201,10,2.60,3.21
201,11,5.60,5.27
201,12,14.00,18.22
201,13,9.20,15.12
201,14,1.60,1.52
201,15,1.60,1.34
